Year,Last_Name, first_name,4_Seamer_T,Sinker_T,Cutter_T,Slider_T,Changeup_T,Curve_T,Splitter_T,Knuckle_T
2018,Tomlin, Josh,93.77922807878919,94.423758855963,96.0745238709274,,99.19607879814164,109.76290476864942,,
2018,Betances, Dellin,84.37250919268752,,,94.85839065737134,91.48939121116061,97.78403497183358,,
2018,Allen, Cody,88.0683135483501,,,,,98.72088800150384,,
2018,Hughes, Jared,88.82752314790486,89.99120249045383,,96.18662949971494,94.3157225185992,,,
2018,Rodríguez, Richard,88.73190686895123,,,101.89362358622459,96.29899705754171,,,
2018,Romo, Sergio,95.40733967737927,95.73976943235274,,107.19368203024148,102.52729039957177,,,
2018,Davies, Zach,,91.79503505707763,94.20793312143509,100.40431361906909,102.52729039957177,109.18137944537179,,
2018,Trivino, Lou,84.63238345098122,84.37250919268752,89.21205788014686,,93.4602511125348,101.89362358622459,,
2018,Stammen, Craig,91.38796173088215,89.99120249045383,94.96767451757569,,,102.01972955600955,,
2018,Guerrero, Tayron,83.43313915106852,83.517671206946,,95.85109474564617,88.0683135483501,,,
2018,Hildenberger, Trevor,89.11561241216833,92.62015896770303,,105.14278250160167,105.54666002721602,,,
2018,Faria, Jake,90.089553531427,,,99.3155921460912,,109.47136982902484,101.76782898920457,
2018,Fister, Doug,94.20793312143509,93.248802580606,97.20747816185815,,100.40431361906909,112.92046778254208,,
2018,Hernandez, Elieser,90.98448287114317,,,102.65497071140187,99.5554848807436,,,
2018,Kimbrel, Craig,84.89386352343534,,,,90.286901950992,95.18699940098811,,
2018,Barnes, Matt,85.3332727549231,,,,,97.55259346894167,92.30900501820348,
2018,Davis, Wade,87.88053462820437,89.4055764438782,91.89737065914795,,94.5320429830914,98.95791294268392,,
2018,Hembree, Heath,87.2295677050325,,,92.82876292934202,94.10038981878505,100.64950119811442,,
2018,Hirano, Yoshihisa,90.18811978255548,,,99.91750482576448,,,98.95791294268392,
2018,Moronta, Reyes,85.15696434014018,85.59910849559263,,100.03876393356275,94.64057575345088,,,
2018,Pressly, Ryan,85.95614335897362,87.32197190810986,,91.79503505707763,,99.3155921460912,,
2018,Skoglund, Eric,90.286901950992,90.286901950992,,,96.41162746345697,101.64234461313897,,
2018,Colomé, Alex,86.67922342929096,,91.18577597484037,,,,,
2018,Stanek, Ryne,84.20014451609367,,,92.62015896770303,,,93.4602511125348,
2018,Greene, Shane,86.49731530037326,87.50736887606762,93.4602511125348,101.64234461313897,,,,
2018,Jennings, Dan,90.48511688392504,90.58455107830298,,100.28216725213589,118.60711004497225,,,
2018,McFarland, T.J.,91.48939121116061,90.98448287114317,,102.91128774189228,98.95791294268392,,,
2018,Ziegler, Brad,95.85109474564617,97.78403497183358,,,107.89521136290013,111.6963976710782,,
2018,Claudio, Alex,,95.85109474564617,,108.89292137550291,116.26507966326615,,,
2018,Sewald, Paul,91.2867569006154,91.99993468890148,,101.39230194496398,99.3155921460912,,,
2018,Anderson, Justin,84.80652415767048,84.80652415767048,,96.29899705754171,,111.99992049083657,,
2018,Soria, Joakim,89.30871233072124,89.89306595556783,,104.87524361482916,94.96767451757569,117.75991640179389,,
2018,Crick, Kyle,86.04586793450491,85.68808885785415,,101.14348648006835,93.14343670198386,,,
2018,Pagán, Emilio,87.88053462820437,88.54129052766456,96.97875468383025,,94.74935802443186,,,
2018,Tepera, Ryan,86.95352476925707,86.77046471711128,92.62015896770303,101.64234461313897,92.41249044983823,,,
2018,Alvarado, José,85.5103127398918,84.71936431783732,92.72434362345973,,,97.20747816185815,,
2018,Bedrosian, Cam,88.54129052766456,,,99.3155921460912,,,,
2018,Oswalt, Corey,90.884169218584,91.79503505707763,,95.40733967737927,98.48499579600443,102.52729039957177,,
2018,Wilson, Justin,87.04534475317392,,90.48511688392504,98.60280081489918,,,,
2018,Holder, Jonathan,88.92334571872243,,96.86479610018297,102.01972955600955,96.52452164081463,108.46308089638909,,
2018,Winkler, Dan,88.44628914297822,88.54129052766456,91.38796173088215,,91.38796173088215,100.16031771720013,,
2018,Alvarez, Jose,89.89306595556783,90.286901950992,94.423758855963,98.48499579600443,101.39230194496398,101.89362358622459,,
2018,Minter, A.J.,85.3332727549231,,89.99120249045383,,95.62870241444976,,,
2018,García, Jarlín,89.50265090255776,,,96.86479610018297,96.18662949971494,103.94948484395424,,
2018,Pruitt, Austin,89.79514322576874,89.59993639266924,,93.77922807878919,96.18662949971494,99.3155921460912,,
2018,Shaw, Bryan,87.50736887606762,,88.1625042580275,98.95791294268392,98.72088800150384,105.00884265128114,,
2018,Johnson, Jim,89.30871233072124,88.73190686895123,,,93.88603813354864,104.21231539981758,,
2018,Biddle, Jesse,87.2295677050325,87.50736887606762,,94.423758855963,,107.19368203024148,,
2018,Barraclough, Kyle,88.0683135483501,,,104.47647842998188,94.96767451757569,,,
2018,Diekman, Jake,86.67922342929096,87.13735885967834,,99.5554848807436,,,,
2018,Yates, Kirby,87.78694513445761,,,94.96767451757569,,,94.423758855963,
2018,McCarthy, Kevin,89.99120249045383,89.89306595556783,,94.423758855963,97.66817711049254,99.91750482576448,,
2018,Shreve, Chasen,89.50265090255776,,,96.29899705754171,,,97.78403497183358,
2018,Magill, Matt,87.04534475317392,87.50736887606762,,95.73976943235274,93.77922807878919,97.43728307477035,,
2018,Garrett, Amir,86.77046471711128,86.77046471711128,,98.60280081489918,97.55259346894167,,,
2018,Strahm, Matt,88.25689666087334,,,94.74935802443186,95.85109474564617,105.81763989891617,,
2018,De La Rosa, Jorge,89.30871233072124,,95.96267925640943,,,109.61694345911663,98.60280081489918,
2018,Montas, Frankie,85.5103127398918,86.31616909032012,,95.73976943235274,94.3157225185992,,,
2018,Knebel, Corey,85.06908305599144,,,,,101.01953612898984,,
2018,Warren, Adam,89.79514322576874,88.82752314790486,,96.751105024948,97.32224496016022,103.29817228227533,,
2018,Floro, Dylan,87.88053462820437,88.54129052766456,,94.85839065737134,96.0745238709274,,,
2018,Dyson, Sam,88.25689666087334,88.1625042580275,92.72434362345973,100.28216725213589,95.07721047434336,,,
2018,Rondón, Héctor,84.80652415767048,84.98138297036671,,95.07721047434336,90.089553531427,,,
2018,Kintzler, Brandon,88.92334571872243,89.01937524973619,,94.96767451757569,93.77922807878919,,,
2018,Boxberger, Brad,90.286901950992,,,96.0745238709274,103.5577154287132,,,
2018,Hernandez, David,88.25689666087334,88.73190686895123,96.18662949971494,,94.423758855963,102.01972955600955,,
2018,Norris, Bud,87.32197190810986,87.13735885967834,91.89737065914795,98.01657726665364,93.35440711353989,,,
2018,Robles, Hansel,85.95614335897362,86.22588021051853,,93.67266077415421,91.6929271204179,,,
2018,Alexander, Scott,89.11561241216833,88.35149140541876,,96.63768051729859,95.07721047434336,,,
2018,Romero, Fernando,86.31616909032012,86.49731530037326,,95.07721047434336,91.48939121116061,,,
2018,Watson, Tony,,89.11561241216833,,98.13326366816155,96.41162746345697,,,
2018,Scott, Tanner,84.98138297036671,,,92.9334176789805,,,,
2018,López, Pablo,89.01937524973619,89.59993639266924,,,96.63768051729859,105.00884265128114,,
2018,Carle, Shane,86.95352476925707,86.95352476925707,,94.85839065737134,94.423758855963,102.39992730590771,,
2018,Rogers, Taylor,88.73190686895123,88.1625042580275,,98.48499579600443,93.03830866958884,105.14278250160167,,
2018,Edwards Jr., Carl,87.2295677050325,89.30871233072124,,,92.10272791201754,102.78296942799963,,
2018,Gearrin, Cory,89.69743360310738,89.89306595556783,,98.13326366816155,96.63768051729859,,,
2018,Hunter, Tommy,85.68808885785415,86.13578002221077,88.35149140541876,,,97.66817711049254,,
2018,Cimber, Adam,94.5320429830914,95.73976943235274,,105.00884265128114,,,,
2018,Fedde, Erick,88.35149140541876,87.97432388607866,93.56633539302578,101.267741377464,94.20793312143509,107.19368203024148,,
2018,Wilson, Alex,89.30871233072124,89.59993639266924,,95.29704217486209,93.248802580606,101.51716931189125,,
2018,Williams, Taylor,86.22588021051853,87.78694513445761,,96.29899705754171,92.41249044983823,,,
2018,Báez, Pedro,85.77725440297161,86.13578002221077,,93.67266077415421,95.07721047434336,,,
2018,Arano, Víctor,87.78694513445761,88.44628914297822,,97.43728307477035,94.3157225185992,,,
2018,Feliz, Michael,86.95352476925707,87.60036289187642,,98.95791294268392,93.67266077415421,,,
2018,Leclerc, José,86.49731530037326,86.58817382484841,,101.51716931189125,93.88603813354864,107.05446945617624,,
2018,Domínguez, Seranthony,84.11422600128134,84.02848265163682,,92.72434362345973,90.48511688392504,,,
2018,Santana, Edgar,86.95352476925707,87.13735885967834,,94.96767451757569,93.14343670198386,,,
2018,Chapman, Aroldis,83.517671206946,81.6966714383109,,95.62870241444976,90.58455107830298,,,
2018,Rodriguez, Jefry,86.406647254985,86.67922342929096,,,92.41249044983823,101.89362358622459,,
2018,Axford, John,86.13578002221077,86.406647254985,,89.89306595556783,,103.42778103043376,,
2018,Duke, Zach,94.64057575345088,93.14343670198386,,105.27706447159095,99.07685274189387,112.45831034277722,,
2018,VerHagen, Drew,87.32197190810986,87.6935547672933,,95.85109474564617,91.99993468890148,103.5577154287132,,
2018,Minaya, Juan,86.77046471711128,,,95.40733967737927,91.89737065914795,96.63768051729859,,
2018,Mayers, Mike,85.77725440297161,87.13735885967834,,94.96767451757569,92.20575109760146,103.16888796152153,,
2018,Oberg, Scott,86.406647254985,87.60036289187642,,95.07721047434336,93.03830866958884,108.03662055210447,,
2018,Otero, Dan,91.59104609028411,91.6929271204179,,101.14348648006835,99.79653932355411,,,
2018,Castillo, Diego,83.43313915106852,84.71936431783732,,92.72434362345973,,,,
2018,Fry, Jace,88.0683135483501,89.21205788014686,93.35440711353989,,97.09298172114923,107.05446945617624,,
2018,Reed, Addison,90.78407652120673,91.6929271204179,,98.25022822557294,,,,
2018,Harris, Will,89.21205788014686,,89.59993639266924,,,99.91750482576448,,
2018,Freeman, Sam,86.58817382484841,86.77046471711128,,,,99.19607879814164,95.85109474564617,
2018,Miller, Justin,87.78694513445761,87.41457209040902,,95.73976943235274,92.10272791201754,,,
2018,López, Jorge,87.78694513445761,88.1625042580275,,94.423758855963,93.99309176882063,101.64234461313897,,
2018,Beeks, Jalen,89.79514322576874,88.63649621640397,94.423758855963,,94.96767451757569,107.3332571370517,,
2018,Chafin, Andrew,88.1625042580275,88.25689666087334,,99.43539382539892,96.0745238709274,,,
2018,Jurado, Ariel,89.30871233072124,89.99120249045383,,97.20747816185815,97.78403497183358,105.14278250160167,,
2018,Rusin, Chris,90.78407652120673,91.59104609028411,94.10038981878505,99.19607879814164,98.36747193467268,102.39992730590771,,
2018,Cole, A.J.,87.6935547672933,89.21205788014686,,97.66817711049254,95.29704217486209,103.68797670598202,,
2018,Strop, Pedro,86.77046471711128,86.67922342929096,93.03830866958884,98.36747193467268,,,91.6929271204179,
2018,Peralta, Wandy,86.13578002221077,86.49731530037326,,95.18699940098811,94.423758855963,,,
2018,Kela, Keone,85.15696434014018,86.31616909032012,,,90.58455107830298,99.19607879814164,,
2018,McGee, Jake,87.97432388607866,,,103.81856609729937,,,,
2018,Bradford, Chasen,90.48511688392504,91.18577597484037,,97.32224496016022,98.01657726665364,,,
2018,Ohtani, Shohei,85.24502738495936,,,101.14348648006835,,111.54525234270055,94.423758855963,
2018,Grace, Matt,,90.3859007469909,,99.79653932355411,96.0745238709274,,,
2018,Butler, Eddie,88.0683135483501,88.1625042580275,92.10272791201754,,93.248802580606,98.13326366816155,,
2018,Font, Wilmer,87.13735885967834,89.01937524973619,,100.28216725213589,,109.61694345911663,97.32224496016022,
2018,Barnes, Jacob,86.49731530037326,,91.38796173088215,96.97875468383025,,,,
2018,Coleman, Louis,91.99993468890148,93.88603813354864,,99.43539382539892,97.55259346894167,111.99992049083657,,
2018,Brebbia, John,87.13735885967834,88.1625042580275,,99.5554848807436,93.03830866958884,,,
2018,Maton, Phil,90.58455107830298,,96.29899705754171,,,105.41168987372852,,
2018,Madson, Ryan,85.95614335897362,86.31616909032012,88.1625042580275,,97.20747816185815,99.3155921460912,,
2018,Morgan, Adam,87.60036289187642,87.88053462820437,,101.76782898920457,98.95791294268392,105.41168987372852,,
2018,Volstad, Chris,90.286901950992,89.79514322576874,,95.18699940098811,98.60280081489918,101.51716931189125,,
2018,Elías, Roenis,87.41457209040902,87.78694513445761,,,95.07721047434336,106.09001477639086,,
2018,Ferguson, Caleb,87.88053462820437,90.98448287114317,,100.64950119811442,96.97875468383025,109.03695963129061,,
2018,Vincent, Nick,92.30900501820348,92.20575109760146,94.3157225185992,102.14614805607894,98.83925837081019,,,
2018,Perdomo, Luis,88.35149140541876,88.35149140541876,,96.29899705754171,,,94.5320429830914,
2018,Avilán, Luis,91.18577597484037,91.08501821133227,,,100.64950119811442,116.26507966326615,,
2018,Wright, Steven,96.86479610018297,99.91750482576448,,,,122.48431126486732,,108.60598350626574
2018,Norris, Daniel,91.38796173088215,91.2867569006154,,99.19607879814164,97.55259346894167,108.3205538518472,,
2018,Johnson, Pierce,88.0683135483501,,92.10272791201754,,,101.39230194496398,,
2018,Holland, Greg,88.73190686895123,,,95.62870241444976,95.18699940098811,105.27706447159095,,
2018,Smith, Will,89.01937524973619,94.64057575345088,,101.64234461313897,,106.6389928606154,,
2018,Bassitt, Chris,89.21205788014686,89.79514322576874,95.29704217486209,,99.43539382539892,116.26507966326615,,
2018,Pazos, James,,87.97432388607866,,104.47647842998188,,,,
2018,Samardzija, Jeff,89.99120249045383,89.4055764438782,91.6929271204179,95.62870241444976,,107.61350062827117,100.03876393356275,
2018,Neris, Héctor,87.13735885967834,87.41457209040902,,93.99309176882063,,,95.85109474564617,
2018,Strickland, Hunter,86.77046471711128,87.88053462820437,,99.79653932355411,93.88603813354864,,,
2018,Cueto, Johnny,91.79503505707763,92.51620817200417,,99.5554848807436,100.89588920594332,103.94948484395424,,
2018,Barnes, Danny,89.89306595556783,89.50265090255776,,100.40431361906909,103.5577154287132,,,
2018,Petricka, Jake,87.2295677050325,86.95352476925707,,96.29899705754171,93.35440711353989,,,
2018,Suero, Wander,89.50265090255776,,89.79514322576874,,93.35440711353989,103.94948484395424,,
2018,Drake, Oliver,89.11561241216833,,,,,103.81856609729937,98.25022822557294,
2018,Blevins, Jerry,92.9334176789805,,,,99.19607879814164,114.33001592407172,,
2018,Bibens-Dirkx, Austin,92.20575109760146,92.51620817200417,,96.751105024948,99.43539382539892,102.78296942799963,,
2018,Conley, Adam,86.58817382484841,,,93.56633539302578,96.0745238709274,,,
2018,Devenski, Chris,87.50736887606762,,,100.52675790397038,99.3155921460912,,,
2018,McAllister, Zach,86.67922342929096,86.49731530037326,,,93.248802580606,101.01953612898984,,
2018,Roe, Chaz,89.21205788014686,89.30871233072124,,101.01953612898984,,,,
2018,Hill, Tim,90.089553531427,91.08501821133227,,102.52729039957177,,,,
2018,Nicasio, Juan,87.78694513445761,87.97432388607866,,94.3157225185992,93.67266077415421,,,
2018,Despaigne, Odrisamer,88.92334571872243,89.21205788014686,96.18662949971494,101.01953612898984,103.81856609729937,113.3864394515209,,
2018,Giles, Ken,84.71936431783732,84.63238345098122,,95.07721047434336,,,,
2018,Ramírez, Erasmo,91.2867569006154,91.89737065914795,95.73976943235274,101.14348648006835,100.28216725213589,109.32618233588289,,
2018,Hutchison, Drew,91.38796173088215,91.48939121116061,,100.16031771720013,99.19607879814164,,,
2018,Ramírez, Neil,86.58817382484841,86.406647254985,,95.96267925640943,,,,
2018,Woodruff, Brandon,86.67922342929096,85.68808885785415,,94.96767451757569,97.32224496016022,103.94948484395424,,
2018,García, Luis,84.89386352343534,84.80652415767048,,97.20747816185815,,,94.85839065737134,
2018,Darvish, Yu,87.60036289187642,88.35149140541876,92.30900501820348,97.78403497183358,92.72434362345973,110.94473954408575,,
2018,Rosario, Randy,88.1625042580275,88.92334571872243,,95.96267925640943,94.96767451757569,105.41168987372852,,
2018,Ramos, Edubray,88.35149140541876,89.50265090255776,,99.43539382539892,93.67266077415421,,,
2018,Solís, Sammy,,88.35149140541876,,,96.63768051729859,105.54666002721602,,
2018,Kelley, Shawn,90.48511688392504,,,101.76782898920457,,,,
2018,Wainwright, Adam,92.10272791201754,92.10272791201754,98.25022822557294,,101.76782898920457,111.99992049083657,,
2018,Triggs, Andrew,92.41249044983823,92.20575109760146,,98.72088800150384,99.5554848807436,108.60598350626574,,
2018,Reed, Cody,88.82752314790486,89.21205788014686,,95.07721047434336,94.74935802443186,,,
2018,Duensing, Brian,90.286901950992,91.08501821133227,,102.01972955600955,96.86479610018297,114.96784028069135,,
2018,McGuire, Deck,88.35149140541876,88.63649621640397,,98.36747193467268,94.74935802443186,107.47319619459675,,
2018,Hudson, Daniel,86.49731530037326,86.49731530037326,,95.18699940098811,95.62870241444976,,,
2018,Loup, Aaron,,89.59993639266924,98.13326366816155,,103.42778103043376,108.60598350626574,,
2018,Jackson, Luke,87.50736887606762,,91.59104609028411,95.07721047434336,,100.03876393356275,,
2018,Cessa, Luis,86.95352476925707,87.78694513445761,,98.48499579600443,95.73976943235274,102.39992730590771,,
2018,Martin, Chris,86.58817382484841,87.6935547672933,90.78407652120673,97.78403497183358,,,94.5320429830914,
2018,Stumpf, Daniel,88.35149140541876,88.44628914297822,,97.32224496016022,95.85109474564617,,,
2018,Musgrave, Harrison,90.58455107830298,90.68420404978625,,99.43539382539892,101.267741377464,116.75912391112708,,
2018,Herrera, Kelvin,85.3332727549231,85.68808885785415,,102.14614805607894,93.4602511125348,,,
2018,Wood, Hunter,87.41457209040902,,,94.423758855963,95.40733967737927,109.32618233588289,,
2018,Pannone, Thomas,93.67266077415421,,,,100.64950119811442,117.25738475285307,,
2018,Smith, Joe,93.67266077415421,94.3157225185992,,104.87524361482916,104.21231539981758,,,
2018,Buchter, Ryan,89.21205788014686,,91.99993468890148,,,103.68797670598202,,
2018,Stephens, Jackson,87.60036289187642,87.78694513445761,,94.3157225185992,94.10038981878505,108.60598350626574,,
2018,Yacabonis, Jimmy,88.73190686895123,88.1625042580275,,98.95791294268392,95.51789279403907,,,
2018,Albers, Matt,89.69743360310738,90.089553531427,,96.86479610018297,99.19607879814164,,,
2018,Sparkman, Glenn,87.78694513445761,,,95.40733967737927,96.751105024948,103.03992685156962,,
2018,Maurer, Brandon,85.77725440297161,87.2295677050325,,96.97875468383025,95.07721047434336,,,
2018,Salas, Fernando,91.08501821133227,,,,95.40733967737927,101.14348648006835,,
2018,Fulmer, Carson,88.82752314790486,88.0683135483501,93.35440711353989,,95.85109474564617,101.64234461313897,,
2018,Nix, Jacob,88.73190686895123,,,101.64234461313897,102.39992730590771,107.47319619459675,,
2018,Britton, Zack,86.67922342929096,86.95352476925707,,101.267741377464,,,,
2018,Lewicki, Artie,89.4055764438782,,,96.41162746345697,96.97875468383025,106.91561800422271,,
2018,Melancon, Mark,90.089553531427,,90.3859007469909,,,99.67586636185695,100.16031771720013,
2018,Workman, Brandon,90.3859007469909,,95.18699940098811,,,102.39992730590771,,
2018,Hatcher, Chris,87.88053462820437,88.54129052766456,90.98448287114317,96.52452164081463,,,94.5320429830914,
2018,Goeddel, Erik,89.50265090255776,88.1625042580275,,,96.86479610018297,107.19368203024148,,
2018,Reid-Foley, Sean,87.97432388607866,87.88053462820437,,98.60280081489918,96.63768051729859,101.267741377464,,
2018,Kittredge, Andrew,88.63649621640397,,,97.55259346894167,97.90016802999489,,,
2018,Fry, Paul,90.286901950992,,,98.48499579600443,92.62015896770303,,,
2018,Tuivailala, Sam,86.86189829426313,86.49731530037326,,92.82876292934202,,103.94948484395424,,
2018,Valdez, Framber,89.01937524973619,89.89306595556783,,,93.99309176882063,103.42778103043376,,
2018,Castillo, José,87.04534475317392,,,98.95791294268392,93.56633539302578,,,
2018,Stewart, Kohl,88.44628914297822,89.4055764438782,,94.74935802443186,94.10038981878505,105.27706447159095,,
2018,Moya, Gabriel,91.89737065914795,92.41249044983823,,102.01972955600955,101.39230194496398,110.64690131712175,,
2018,Sipp, Tony,89.79514322576874,90.98448287114317,,99.43539382539892,,,104.34422972310848,
2018,Graveman, Kendall,87.60036289187642,88.0683135483501,91.2867569006154,101.76782898920457,95.62870241444976,,,
2018,Vizcaíno, Arodys,84.63238345098122,84.45895643571284,,96.63768051729859,92.72434362345973,,,
2018,Saupold, Warwick,89.99120249045383,,,93.56633539302578,96.63768051729859,103.03992685156962,,
2018,Doolittle, Sean,87.88053462820437,,,100.89588920594332,,,96.97875468383025,
2018,Davis, Austin,88.44628914297822,,,97.55259346894167,98.60280081489918,99.67586636185695,,
2018,Rondón, Bruce,85.42170101684529,86.13578002221077,,95.51789279403907,91.38796173088215,,,
2018,Bummer, Aaron,88.82752314790486,88.54129052766456,92.62015896770303,99.43539382539892,94.423758855963,,,
2018,Stock, Robert,84.54558100641611,84.45895643571284,,99.67586636185695,99.67586636185695,,,
2018,Ríos, Yacksel,85.77725440297161,86.04586793450491,,95.62870241444976,,96.97875468383025,,
2018,Mayza, Tim,87.78694513445761,88.0683135483501,,95.73976943235274,,,,
2018,Wisler, Matt,89.4055764438782,89.30871233072124,,100.77254459811212,95.29704217486209,108.03662055210447,,
2018,Brice, Austin,87.50736887606762,87.88053462820437,,96.86479610018297,94.96767451757569,99.67586636185695,,
2018,Peralta, Wily,85.68808885785415,85.59910849559263,,98.36747193467268,95.51789279403907,99.43539382539892,,
2018,Wittgren, Nick,89.50265090255776,89.79514322576874,94.5320429830914,99.91750482576448,96.52452164081463,,,
2018,Farrell, Luke,89.21205788014686,,,97.90016802999489,97.55259346894167,105.68197625802013,,
2018,Cedeño, Xavier,95.29704217486209,,95.18699940098811,,,105.41168987372852,,
2018,Guerra, Javy,88.35149140541876,,,93.67266077415421,96.751105024948,103.68797670598202,,
2018,Schultz, Jaime,86.86189829426313,,,95.62870241444976,,101.51716931189125,,
2018,Ponce de Leon, Daniel,88.44628914297822,90.3859007469909,92.30900501820348,,99.19607879814164,107.05446945617624,,
2018,Belisle, Matt,91.2867569006154,90.18811978255548,,96.41162746345697,96.751105024948,112.15230133504178,,
2018,Fried, Max,88.54129052766456,89.79514322576874,87.13735885967834,,97.78403497183358,110.94473954408575,,
2018,Cole, Taylor,88.73190686895123,,,95.40733967737927,94.85839065737134,,,
2018,Burnes, Corbin,86.58817382484841,85.86660570964136,89.59993639266924,95.18699940098811,,103.16888796152153,,
2018,Adam, Jason,87.60036289187642,,,,92.51620817200417,106.50121638405129,,
2018,Cecil, Brett,91.6929271204179,91.89737065914795,95.96267925640943,,99.43539382539892,101.39230194496398,,
2018,Alcantara, Sandy,86.31616909032012,86.49731530037326,,95.73976943235274,92.62015896770303,99.67586636185695,,
2018,Bashlor, Tyler,85.68808885785415,,,98.83925837081019,92.9334176789805,,,
2018,Beck, Chris,86.58817382484841,87.2295677050325,,95.40733967737927,93.14343670198386,,,
2018,Hughes, Phil,90.98448287114317,91.79503505707763,94.5320429830914,,102.14614805607894,105.14278250160167,,
2018,Springs, Jeffrey,90.286901950992,91.2867569006154,,100.77254459811212,104.34422972310848,111.54525234270055,,
2018,Rucinski, Drew,88.0683135483501,88.1625042580275,91.48939121116061,96.97875468383025,96.29899705754171,102.65497071140187,,
2018,Miller, Andrew,88.63649621640397,86.77046471711128,,99.5554848807436,,,,
2018,Fields, Josh,87.13735885967834,,,,102.01972955600955,103.03992685156962,,
2018,Lively, Ben,90.3859007469909,89.99120249045383,,98.60280081489918,96.18662949971494,109.18137944537179,,
2018,Graves, Brett,89.30871233072124,90.3859007469909,,92.51620817200417,,102.14614805607894,,
2018,Osuna, Roberto,86.58817382484841,87.04534475317392,90.98448287114317,95.51789279403907,99.19607879814164,,,
2018,Venters, Jonny,88.73190686895123,88.54129052766456,,97.43728307477035,95.29704217486209,116.59397663543946,,
2018,Araújo, Pedro,89.50265090255776,89.01937524973619,,100.52675790397038,94.74935802443186,,,
2018,Tillman, Chris,92.62015896770303,92.72434362345973,,100.03876393356275,99.19607879814164,109.76290476864942,,
2018,Jones, Nate,,84.80652415767048,,92.82876292934202,93.14343670198386,,,
2018,Moylan, Peter,,92.20575109760146,,106.50121638405129,97.09298172114923,,107.3332571370517,
2018,Rhame, Jacob,85.86660570964136,85.42170101684529,,93.88603813354864,,108.17840089403636,95.07721047434336,
2018,Gonsalves, Stephen,91.79503505707763,,,97.78403497183358,100.89588920594332,114.48880761285514,,
2018,Neverauskas, Dovydas,85.06908305599144,85.59910849559263,90.18811978255548,,89.79514322576874,97.66817711049254,,
2018,Chargois, JT,86.406647254985,86.67922342929096,,96.41162746345697,95.18699940098811,,,
2018,Kolarek, Adam,89.50265090255776,91.99993468890148,,105.41168987372852,100.03876393356275,114.80771794046755,,
2018,Kennedy, Brett,90.18811978255548,,,100.28216725213589,99.5554848807436,,,
2018,Nuño, Vidal,92.62015896770303,,,97.09298172114923,100.89588920594332,103.03992685156962,,
2018,Casilla, Santiago,88.44628914297822,88.82752314790486,,92.9334176789805,96.18662949971494,103.5577154287132,,
2018,Holmes, Clay,87.2295677050325,87.50736887606762,92.10272791201754,94.3157225185992,95.51789279403907,101.01953612898984,,
2018,Shoemaker, Matt,90.286901950992,90.3859007469909,,100.28216725213589,,105.54666002721602,96.86479610018297,
2018,Loáisiga, Jonathan,85.95614335897362,,,,93.4602511125348,97.43728307477035,,
2018,Peters, Dillon,90.78407652120673,92.20575109760146,,95.29704217486209,98.60280081489918,108.60598350626574,,
2018,Méndez, Yohander,89.4055764438782,91.18577597484037,,98.13326366816155,99.5554848807436,105.14278250160167,,
2018,Bracho, Silvino,88.44628914297822,87.97432388607866,,99.43539382539892,98.36747193467268,,,
2018,Swarzak, Anthony,87.78694513445761,88.1625042580275,,96.52452164081463,,,,
2018,Morrow, Brandon,84.54558100641611,,89.69743360310738,93.67266077415421,,,,
2018,Brasier, Ryan,85.15696434014018,85.06908305599144,,96.41162746345697,93.03830866958884,,,
2018,Kahnle, Tommy,86.67922342929096,,,98.72088800150384,93.248802580606,104.87524361482916,,
2018,Toussaint, Touki,88.35149140541876,88.63649621640397,,,,109.03695963129061,97.55259346894167,
2018,Busenitz, Alan,86.49731530037326,86.67922342929096,,,92.20575109760146,99.67586636185695,,
2018,Pérez, Oliver,90.3859007469909,89.79514322576874,,104.60906279347171,,,,
2018,Leiter Jr., Mark,90.18811978255548,90.3859007469909,94.20793312143509,,97.43728307477035,112.76599381840727,,
2018,Makita, Kazuhisa,102.27288024969691,104.47647842998188,,117.75991640179389,116.9247396897244,138.77431225800623,,
2018,Gilmartin, Sean,93.14343670198386,93.248802580606,,104.47647842998188,105.00884265128114,114.48880761285514,,
2018,Montgomery, Jordan,91.08501821133227,91.6929271204179,,95.51789279403907,99.3155921460912,103.16888796152153,,
2018,Bleier, Richard,93.35440711353989,93.77922807878919,95.96267925640943,105.41168987372852,101.39230194496398,,,
2018,Olson, Tyler,93.03830866958884,92.82876292934202,,,97.66817711049254,111.0942607564093,,
2018,Kontos, George,91.89737065914795,91.99993468890148,95.29704217486209,98.72088800150384,98.48499579600443,103.68797670598202,,
2018,Gómez, Jeanmar,89.99120249045383,89.69743360310738,,96.86479610018297,97.43728307477035,106.91561800422271,,
2018,May, Trevor,87.6935547672933,88.0683135483501,,94.5320429830914,96.18662949971494,105.54666002721602,,
2018,Hendriks, Liam,87.04534475317392,88.44628914297822,,95.18699940098811,93.99309176882063,100.03876393356275,,
2018,Blackburn, Paul,91.6929271204179,92.10272791201754,,95.62870241444976,97.66817711049254,105.81763989891617,,
2018,Alcántara, Victor,87.78694513445761,87.88053462820437,,91.59104609028411,93.56633539302578,,,
2018,Bowman, Matt,88.35149140541876,90.3859007469909,,97.43728307477035,,108.3205538518472,101.89362358622459,
2018,Gonzalez, Merandy,87.97432388607866,,88.0683135483501,,98.01657726665364,108.17840089403636,,
2018,Boyer, Blaine,89.11561241216833,88.92334571872243,,94.423758855963,96.97875468383025,108.03662055210447,,
